datetime,url,title,owner_username
2023-11-04 07:14:00.000000,/article/idUSL8N3C50I3,REFILE-Erdogan: Iran's Raisi to visit Turkey at end of November -media,Reuters
2023-11-04 06:23:00.000000,/article/idUSKBN31Z04W,Israel announces 3-hour Gaza highway clearance for evacuees on Saturday,Reuters
2023-11-04 05:59:00.000000,/article/idUSKBN31Y1O9,How Hamas aims to trap Israel in Gaza quagmire,Reuters
2023-11-04 05:29:00.000000,/article/idUSC6N3BN005,U.S. special envoy: no record of Hamas blocking or seizing aid,Reuters
2023-11-04 04:03:00.000000,/article/idUSC6N3AX04A,Lebanon's Prime minister emphasizes urgency of ceasefire in Gaza in meeting with Blinken,Reuters
2023-11-04 03:55:00.000000,/article/idUSC6N3BN002,Israel fires missile at Gaza house of Hamas chief Haniyeh - Hamas' Aqsa Radio,Reuters
2023-11-03 22:24:00.000000,/article/idUSKBN31Y1Q3,"US making intense effort to get hostages out of Gaza, says official",Reuters
2023-11-03 20:01:00.000000,/article/idUSKBN31Y1A0,"Israel strikes ambulance near Gaza hospital, 15 reported killed",Reuters
2023-11-03 20:01:00.000000,/article/idUSL1N3C41Y4,"UPDATE 5-Israel strikes ambulance near Gaza hospital, 15 reported killed",Reuters
2023-11-03 19:05:00.000000,/article/idUSKBN31Y01E,Israel strikes Gaza ambulance; Netanyahu rejects halt without hostage release,Reuters
2023-11-03 18:00:00.000000,/article/idUSKBN31Y1MY,Fitch downgrades Egypt one notch deeper into junk territory,Reuters
2023-11-03 16:22:00.000000,/article/idUSKBN31Y1L9,Honduras recalls ambassador to Israel for consultations,Reuters
2023-11-03 15:38:00.000000,/article/idUSKBN31Y1JO,Video shows bodies on road south of Israel-besieged Gaza City,Reuters
2023-11-03 15:14:00.000000,/article/idUSKBN31Y05U,"Analysis-US, allies try to craft Gaza endgame as deaths, destruction mount",Reuters
2023-11-03 15:14:00.000000,/article/idUSKBN31Y1HV,Soccer-Mainz terminate El Ghazi's contract over posts on Israel-Hamas conflict,Reuters
2023-11-03 14:56:00.000000,/article/idUSKBN31Y1H6,Two women charged with UK terrorism offences after pro-Palestinian protest,Reuters
2023-11-03 14:16:00.000000,/article/idUSKBN31Y1A2,France to host international conference for Gaza next week - diplomats,Reuters
2023-11-03 14:11:00.000000,/article/idUSKBN31Y11N,French Institute in Gaza and AFP office hit by Israeli air strike,Reuters
2023-11-03 14:11:00.000000,/article/idUSL8N3C45H3,UPDATE 2-French Institute in Gaza and AFP office hit by Israeli air strike,Reuters
2023-11-03 14:03:00.000000,/article/idUSL1N3C428E,"Fact Check-Pro-Palestinian Halloween billboard pictured in Tunisia, not Chicago",Reuters
2023-11-03 13:54:00.000000,/article/idUSKBN31Y1EP,What are the US MQ-9 Reaper drones that have been flying over Gaza?,Reuters
2023-11-03 13:46:00.000000,/article/idUSL1N3C41ZK,UPDATE 2-France to host international conference for Gaza next week - diplomats,Reuters
2023-11-03 13:46:00.000000,/article/idUSKBN31Y1ER,Japan to provide $65 million additional humanitarian aid to Palestinians,Reuters
2023-11-03 13:42:00.000000,/article/idUSL1N3C33QD,WRAPUP 11-Hezbollah says wider Mideast war possible if Gaza assault continues,Reuters
2023-11-03 13:40:00.000000,/article/idUSL4N3C41A2,REFILE-EXPLAINER-What are the US MQ-9 Reaper drones that have been flying over Gaza?,Reuters
2023-11-03 13:28:00.000000,/article/idUSKBN31Y0QY,Blinken urges humanitarian pause; Netanyahu tells him not without hostages' release,Reuters
2023-11-03 13:10:00.000000,/article/idUSKBN31Y0Z3,Hezbollah tells U.S. to halt Israel's Gaza attack to prevent regional war,Reuters
2023-11-03 12:56:00.000000,/article/idUSKBN31706W,What is the Palestinian group Hamas?,Reuters
2023-11-03 12:27:00.000000,/article/idUSP6N37C024,France to host international conference for Gaza - diplomats,Reuters
2023-11-03 12:26:00.000000,/article/idUSKBN31Y14X,Hamas-affiliated Al-Aqsa TV says scores killed and injured in Israeli targeting of ambulance convoy,Reuters
2023-11-03 12:17:00.000000,/article/idUSKBN31Y05B,Thai Muslim politicians held talks with Hamas in Iran seeking hostage release,Reuters
2023-11-03 12:16:00.000000,/article/idUSKBN31Y0JX,UN cites 'alarming' rise in Israeli army operations in West Bank,Reuters
2023-11-03 11:14:00.000000,/article/idUSKBN31Y14V,Israel tells citizens to reconsider travel abroad amid hostility,Reuters
2023-11-03 11:14:00.000000,/article/idUSKBN31Y0BC,Israel sends thousands of cross-border Palestinian workers back to Gaza,Reuters
2023-11-03 11:06:00.000000,/article/idUSKBN31Y14L,Royal Caribbean alters 2024 cruise itineraries to skip Israel,Reuters
2023-11-03 11:02:00.000000,/article/idUSS8N3BQ01H,Israel tells citizens to reconsider travel abroad amid hostility,Reuters
2023-11-03 11:02:00.000000,/article/idUSL1N3C33P9,Royal Caribbean alters 2024 cruise itineraries to skip Israel,Reuters
2023-11-03 10:54:00.000000,/article/idUSL1N3C41PG,Fact Check-Video does not show Putin announcing Russian support for Palestinians,Reuters
2023-11-03 10:51:00.000000,/article/idUSKBN31Y134,Encircled Palestinians in north Gaza face intense Israeli bombardment,Reuters
2023-11-03 10:45:00.000000,/article/idUSL8N3C44W0,Encircled Palestinians in north Gaza face intense Israeli bombardment,Reuters
2023-11-03 10:28:00.000000,/article/idUSKBN31Y11L,UN aid chief: 'some progress' in talks on letting fuel into Gaza,Reuters
2023-11-03 10:24:00.000000,/article/idUSL8N3C45F9,UPDATE 1-UN aid chief: 'some progress' in talks on letting fuel into Gaza,Reuters
2023-11-03 10:16:00.000000,/article/idUSKBN31Y0I3,"Aid needs in Gaza, West Bank estimated at $1.2 billion - UN",Reuters
2023-11-03 10:01:00.000000,/article/idUSL6N3C4092,"Checagem de fatos-Vídeo mostra protesto no Egito em 2013, não falso morto em Gaza",Reuters
2023-11-03 09:36:00.000000,/article/idUSL8N3C35WJ,UN aid chief: 'some progress' in talks on letting fuel into Gaza,Reuters
2023-11-03 09:07:00.000000,/article/idUSKBN31Y0V1,"Seven Italians and three Palestinian relatives exit Gaza, Italy's foreign minister says",Reuters
2023-11-03 09:00:00.000000,/article/idUSS8N3AH0FA,"Seven Italians and three Palestinian relatives exit Gaza, Italy's foreign minister says",Reuters
2023-11-03 08:33:00.000000,/article/idUSKBN31Y0PU,Scottish leader says wife's parents left Gaza on Friday,Reuters
2023-11-03 08:16:00.000000,/article/idUSL8N3C438L,UPDATE 1-UN cites 'alarming' rise in Israeli army operations in West Bank,Reuters
2023-11-03 08:03:00.000000,/article/idUSL1N3C40OY,"CORRECTED-UPDATE 2-Aid needs in Gaza, West Bank estimated at $1.2 billion - UN",Reuters
2023-11-03 08:03:00.000000,/article/idUSS8N3BQ01W,Blinken returns to Israel to press for protection of Gaza civilians,Reuters
2023-11-03 07:41:00.000000,/article/idUSL8N3C441F,UPDATE 1-TikTok CEO to meet top EU chiefs next week amid disinformation worries,Reuters
2023-11-03 07:34:00.000000,/article/idUSB5N2S101M,"TikTok CEO to meet EU industry, digital, antitrust chiefs next week",Reuters
2023-11-03 06:55:00.000000,/article/idUSKBN31Y0M9,"Several Swedish citizens dead in Gaza, foreign ministry says",Reuters
2023-11-03 06:18:00.000000,/article/idUSL8N3C42XF,UN rights office raises alarm over situation in West Bank,Reuters
2023-11-03 06:18:00.000000,/article/idUSKBN31X17Z,Factbox-What is the humanitarian situation in besieged Gaza?,Reuters
2023-11-03 06:17:00.000000,/article/idUSL1N3C315H,FACTBOX-What is the humanitarian situation in besieged Gaza?,Reuters
2023-11-03 06:01:00.000000,/article/idUSKBN31Y0IN,Marketmind: Stocks clocking best week of the year,Reuters
2023-11-03 06:00:00.000000,/article/idUSL8N3C35LH,MORNING BID AMERICAS-Stocks clocking best week of the year,Reuters
2023-11-03 04:41:00.000000,/article/idUSKBN31Y0BE,Irish PM says Israel actions in Gaza resemble 'something approaching revenge',Reuters
2023-11-03 04:26:00.000000,/article/idUSL8N3C386X,GRAPHIC-Take Five: You (may) have arrived at your destination,Reuters
2023-11-03 04:07:00.000000,/article/idUSL1N3C40K7,Fact Check-RT report on Gaza tunnels predates Oct 2023 Israel-Hamas war,Reuters
2023-11-03 04:03:00.000000,/article/idUSKBN31Y0BW,US intelligence thinks Wagner plans to send air defence system to Hezbollah - WSJ,Reuters
2023-11-03 04:00:00.000000,/article/idUSL8N3C422I,US intelligence thinks Wagner plans to send air defence system to Hezbollah - WSJ,Reuters
2023-11-03 03:57:00.000000,/article/idUSKBN31Y06A,UAE warns against risk of regional spillover from Gaza war,Reuters
2023-11-03 03:29:00.000000,/article/idUSKBN31X1C6,Hezbollah leader set to weigh in on Middle East war,Reuters
2023-11-03 03:26:00.000000,/article/idUSKBN31X1VR,Anti-Semitic riot in Russia's Dagestan leaves some local Jews shaken,Reuters
2023-11-03 01:53:00.000000,/article/idUSKBN31X16X,"US House passes Republicans' Israel-only aid bill, faces dead end in Senate",Reuters
2023-11-02 22:35:00.000000,/article/idUSKBN31X223,"Chile's Boric, after condemning Israel over Gaza, raises concerns with Biden",Reuters
2023-11-02 22:11:00.000000,/article/idUSP8N37U01T,Indonesia foreign minister: 4 Indonesians evacuated from Gaza on Nov 2,Reuters
2023-11-02 21:39:00.000000,/article/idUSL4N3C40CB,Philippines' president: Israel promised Filipinos stuck at Rafah border will be able to leave by today or tomorrow,Reuters
2023-11-02 21:18:00.000000,/article/idUSKBN31X1P9,UN experts say ceasefire needed as Palestinians at 'grave risk of genocide',Reuters
2023-11-02 21:16:00.000000,/article/idUSL8N3C38H7,UPDATE 4-UN experts say ceasefire needed as Palestinians at 'grave risk of genocide',Reuters
2023-11-02 20:44:00.000000,/article/idUSKBN31Y00Y,U.S. flying drones over Gaza in search of hostages,Reuters
2023-11-02 20:33:00.000000,/article/idUSL1N3C33R7,U.S. flying drones over Gaza in search of hostages,Reuters
2023-11-02 20:22:00.000000,/article/idUSL4N3C4011,"Oil prices steady, on track for second straight week of losses",Reuters
2023-11-02 19:11:00.000000,/article/idUSKBN31X1S5,Israel cuts Gaza funds from Palestinian tax transfer,Reuters
2023-11-02 19:07:00.000000,/article/idUSKBN31X02C,Israel says it has encircled Gaza City,Reuters
2023-11-02 18:40:00.000000,/article/idUSL1N3C300O,WRAPUP 15-Israel says it has encircled Gaza City,Reuters
2023-11-02 18:33:00.000000,/article/idUSKBN31X1UW,White House suggests 'pauses' in Israel-Hamas conflict to get people out,Reuters
2023-11-02 18:21:00.000000,/article/idUSL1N3C32NJ,UPDATE 2-White House suggests 'pauses' in Israel-Hamas conflict to get people out,Reuters
2023-11-02 17:58:00.000000,/article/idUSKBN31X241,Jordan to tell Blinken Israel must immediately stop war on Gaza -official statement,Reuters
2023-11-02 17:34:00.000000,/article/idUSKBN31A218,Gaza's centuries of war - a brief history,Reuters
2023-11-02 17:27:00.000000,/article/idUSKBN31X1SZ,Blinken will discuss in Israel steps to minimize harm to Gaza civilians,Reuters
2023-11-02 16:46:00.000000,/article/idUSKBN31X1SL,Israeli diplomat sees possible foreign hospital ships for Gaza wounded,Reuters
2023-11-02 16:46:00.000000,/article/idUSL8N3C35TI,UPDATE 3-Israeli diplomat sees possible foreign hospital ships for Gaza wounded,Reuters
2023-11-02 16:19:00.000000,/article/idUSKBN31X0NY,A PICTURE AND ITS STORY: Grief in Gaza and the loss of a child,Reuters
2023-11-02 16:17:00.000000,/article/idUSKBN31X1ZB,France sends second helicopter carrier to Gaza coastline eyeing medical help,Reuters
2023-11-02 15:46:00.000000,/article/idUSKBN31X0Z6,Turkey ready to take cancer patients from shut Gaza hospital,Reuters
2023-11-02 15:39:00.000000,/article/idUSL1N3C32SM,UPDATE 1-Turkey ready to take cancer patients from shut Gaza hospital,Reuters
2023-11-02 15:39:00.000000,/article/idUSKBN31X0U4,Gaza evacuees crossing into Egypt fear for those left behind,Reuters
2023-11-02 15:25:00.000000,/article/idUSKBN31X00W,"Oil rises nearly 3% after Fed, BoE keep rates unchanged",Reuters
2023-11-02 15:21:00.000000,/article/idUSL1N3C3045,"UPDATE 7-Oil rises nearly 3% after Fed, BoE keep rates unchanged",Reuters
2023-11-02 15:15:00.000000,/article/idUSL1N3C31EJ,UPDATE 3-Gaza evacuees crossing into Egypt fear for those left behind,Reuters
2023-11-02 14:55:00.000000,/article/idUSKBN31X1VA,TikTok denies pushing pro-Palestine content,Reuters
2023-11-02 14:53:00.000000,/article/idUSKBN31X1S1,"Nearly 80 Americans have departed Gaza, US says",Reuters
2023-11-02 14:47:00.000000,/article/idUSL1N3C32M2,TikTok denies pushing pro-Palestine content,Reuters
2023-11-02 14:41:00.000000,/article/idUSKBN31X1FY,"Bahrain says envoy to Israel returned home, Israel says ties stable",Reuters
2023-11-02 14:00:00.000000,/article/idUSC6N3AW02L,"Bahrain confirms ambassador to Israel returned home, Israeli envoy to Manama left",Reuters
2023-11-02 13:42:00.000000,/article/idUSL1N3C32K0,Verificación-Messi sostiene bandera palestina editada en una foto,Reuters
2023-11-02 13:06:00.000000,/article/idUSKBN31X1PF,Israeli gas exports to Egypt resume but in small quantities,Reuters
2023-11-02 13:01:00.000000,/article/idUSL8N3C2719,Israeli gas exports to Egypt resume but in small quantities,Reuters
2023-11-02 12:41:00.000000,/article/idUSKBN31X1GI,Living conditions in Gaza turning grim under Israeli siege,Reuters
2023-11-02 12:41:00.000000,/article/idUSL1N3C3289,UPDATE 1-Living conditions in Gaza turning grim under Israeli siege,Reuters
2023-11-02 12:31:00.000000,/article/idUSKBN31X1H8,Gaza patients at risk in 'indescribable' situation - WHO,Reuters
2023-11-02 12:31:00.000000,/article/idUSL1N3C31YA,UPDATE 2-Gaza patients at risk in 'indescribable' situation - WHO,Reuters
2023-11-02 12:21:00.000000,/article/idUSKBN31X1HY,"Starlink achieves cash-flow breakeven, says SpaceX CEO Musk",Reuters
2023-11-02 12:21:00.000000,/article/idUSL4N3C34C1,"UPDATE 2-Starlink achieves cash-flow breakeven, says SpaceX CEO Musk",Reuters
2023-11-02 12:20:00.000000,/article/idUSKBN31X1LZ,Israel talking to agencies about setting up field hospitals in southern Gaza,Reuters
2023-11-02 12:16:00.000000,/article/idUSL1N3C32A0,Israel talking to agencies about setting up field hospitals in southern Gaza,Reuters
2023-11-02 12:05:00.000000,/article/idUSKBN31B1JI,Explainer-What war crimes laws apply to the Israel-Palestinian conflict?,Reuters
2023-11-02 12:04:00.000000,/article/idUSKBN31X1KN,UK's Sunak and UN's Guterres agree on need to scale up humanitarian aid to Gaza,Reuters
2023-11-02 11:51:00.000000,/article/idUSKBN31X1JM,"Israeli troops advance past Gaza City outskirts, PM Netanyahu says",Reuters
2023-11-02 11:50:00.000000,/article/idUSL1N3C325K,UPDATE 1-Israel lowers gas exports with Tamar field shut - BDO report,Reuters
2023-11-02 11:37:00.000000,/article/idUSKBN31X1I3,Businesses on Israel's Sderot frontline keep trading despite Gaza war,Reuters
2023-11-02 11:09:00.000000,/article/idUSL8N3C27LW,Businesses on Israel's Sderot frontline keep trading despite Gaza war,Reuters
2023-11-02 11:05:00.000000,/article/idUSL8N3C37G9,Living conditions in Gaza turning grim under Israeli siege,Reuters
2023-11-02 11:00:00.000000,/article/idUSL1N3C31ZF,Fact Check-Video of tank explosion in Sudan unrelated to Israel-Hamas war,Reuters
2023-11-02 10:53:00.000000,/article/idUSKBN31X1DG,Israeli general eyes admitting fuel to Gaza if hospitals run out,Reuters
2023-11-02 10:50:00.000000,/article/idUSKBN31X1EM,"Spain expects to evacuate 140-170 citizens, relatives from Gaza",Reuters
2023-11-02 10:48:00.000000,/article/idUSKBN31X162,Israel's ship industry urges government to help with jump in war insurance,Reuters
2023-11-02 10:47:00.000000,/article/idUSKBN31X0WR,CVC IPO efforts may not be third-time lucky,Reuters
2023-11-02 09:53:00.000000,/article/idUSKBN31X175,Lebanese border villagers say Israeli shells won't push them off their land,Reuters
2023-11-02 09:48:00.000000,/article/idUSKBN31X18W,"After aggressive rate hikes, big central banks take time out",Reuters
2023-11-02 09:41:00.000000,/article/idUSL8N3C37BA,"GRAPHIC-After aggressive rate hikes, big central banks take time out",Reuters
2023-11-02 09:14:00.000000,/article/idUSL8N3C14T4,Israel's ship industry urges government to help with jump in war insurance,Reuters
2023-11-02 08:56:00.000000,/article/idUSKBN31X0CJ,Israeli settler attacks fuel the fire as Gaza war rages,Reuters
2023-11-02 08:39:00.000000,/article/idUSKBN31X12S,Gaza war temporary setback for Haifa port regional expansion - chairman,Reuters
2023-11-02 08:35:00.000000,/article/idUSL8N3C194T,Gaza war temporary setback for Haifa port regional expansion - chairman,Reuters
2023-11-02 08:21:00.000000,/article/idUSKBN31X109,"Lebanon says fires destroy 40,000 olive trees, blames Israeli shelling",Reuters
2023-11-02 08:07:00.000000,/article/idUSKBN31X0ZK,"Pope, on visit to military cemetery, says there are no real winners in war",Reuters
2023-11-02 08:04:00.000000,/article/idUSL1N3C30VN,"Pope, on visit to military cemetery, says there are no real winners in war",Reuters
2023-11-02 07:58:00.000000,/article/idUSL8N3C35EA,Turkey ready to take cancer patients from shut Gaza hospital,Reuters
2023-11-02 06:59:00.000000,/article/idUSKBN31W3Q3,Pope says two-state solution needed for Israel-Palestine,Reuters
2023-11-02 06:35:00.000000,/article/idUSKBN31X0PM,Russia says Israeli call for citizens to leave North Caucasus is 'anti-Russian',Reuters
2023-11-02 06:32:00.000000,/article/idUSKBN31X0QC,Oil traders pay premiums to secure 2024 Mideast crude supplies,Reuters
2023-11-02 06:25:00.000000,/article/idUSL4N3C329V,Oil traders pay premiums to secure 2024 Mideast crude supplies,Reuters
2023-11-02 06:17:00.000000,/article/idUSKBN31X0P1,"UAE says it plans to treat 1,000 Palestinian children from Gaza",Reuters
2023-11-02 06:04:00.000000,/article/idUSL8N3C335Q,"UAE says it plans to treat 1,000 Palestinian children from Gaza",Reuters
2023-11-02 06:00:00.000000,/article/idUSL4N3C32BN,REUTERS NEWS SCHEDULE AT 10:00 a.m. GMT/6:00 a.m. ET,Reuters
2023-11-02 05:36:00.000000,/article/idUSKBN31W3YE,Hamas says 195 Palestinians killed in Israeli attacks on Gaza's Jabalia,Reuters
2023-11-02 04:53:00.000000,/article/idUSKBN31X03W,"Heckler pushes Israel-Hamas ceasefire, Biden says: ‘we need a pause’",Reuters
2023-11-02 02:02:00.000000,/article/idUSL4N3C31AC,REUTERS NEWS SCHEDULE AT 6:00 a.m. GMT/2:00 p.m. SGT,Reuters
2023-11-02 01:45:00.000000,/article/idUSKBN31W3WP,First Australians leave Israeli-besieged Gaza for Egypt,Reuters
2023-11-02 01:45:00.000000,/article/idUSL1N3C30B4,UPDATE 1-First Australians leave Israeli-besieged Gaza for Egypt,Reuters
2023-11-02 01:29:00.000000,/article/idUSKBN31X08W,Japanese minister to assure Palestinian counterparts on aid,Reuters
2023-11-02 01:23:00.000000,/article/idUSL4N3C30ZQ,UPDATE 1-Japanese minister to assure Palestinian counterparts on aid,Reuters
2023-11-02 00:37:00.000000,/article/idUSKBN31W3ZM,Blinken to reassert in Israel its right to act but need to minimize civilian casualties,Reuters
2023-11-01 22:53:00.000000,/article/idUSKBN31X059,Tennis-Jabeur donates part of WTA Finals prize money to help Palestinians,Reuters
2023-11-01 22:38:00.000000,/article/idUSKBN31X013,Hezbollah says it downs Israeli drone; Israel disputes account,Reuters
2023-11-01 22:38:00.000000,/article/idUSL1N3C304K,UPDATE 1-Hezbollah says it downs Israeli drone; Israel disputes account,Reuters
2023-11-01 22:12:00.000000,/article/idUSL1N3C303Q,"PRECIOUS-Gold gains as dollar, yields slip after Fed keeps rates steady",Reuters
2023-11-01 22:03:00.000000,/article/idUSKBN31W3D8,US House Speaker Johnson to bring Israel bill to floor despite deficit risk,Reuters
2023-11-01 21:42:00.000000,/article/idUSKBN31X03D,Latin America ramps up condemnations of Israel's attack on Gaza,Reuters
2023-11-01 21:35:00.000000,/article/idUSL1N3C3017,UPDATE 1-Latin America ramps up condemnations of Israel's attack on Gaza,Reuters
2023-11-01 21:16:00.000000,/article/idUSKBN31W3ST,UK PM Sunak discusses situation in Gaza with Egypt's Sisi,Reuters
2023-11-01 20:27:00.000000,/article/idUSKBN31W3KU,First British nationals cross into Egypt from Gaza,Reuters
2023-11-01 20:15:00.000000,/article/idUSL1N3C300H,Oil prices edge higher Middle East conflict stokes supply concerns,Reuters
2023-11-01 19:03:00.000000,/article/idUSKBN31W1YN,"Israel says new strike on Gaza refugee camp kills second Hamas leader, first evacuees reach Egypt",Reuters
2023-11-01 19:02:00.000000,/article/idUSL1N3C22YT,UPDATE 1-Blinken to reassert in Israel its right to act but need to minimize civilian casualties,Reuters
2023-11-01 18:56:00.000000,/article/idUSKBN31W3X0,White House works on new measures to counter Islamophobia,Reuters
2023-11-01 18:08:00.000000,/article/idUSKBN31W3TM,Israel's defence and finance ministers clash over Palestinian tax payout,Reuters
2023-11-01 17:58:00.000000,/article/idUSKBN31W39Q,Jordan recalls envoy in Israel over Gaza bombardment,Reuters
2023-11-01 17:47:00.000000,/article/idUSKBN31W2HB,Biden kicks off rural America tour in Minnesota,Reuters
2023-11-01 17:35:00.000000,/article/idUSKBN31V16R,"Open hatred of Jews surges globally, inflamed by Gaza war",Reuters
2023-11-01 17:35:00.000000,/article/idUSL1N3C13DK,"WRAPUP 16-Israel says new strike on Gaza refugee camp kills second Hamas leader, first evacuees reach Egypt",Reuters
2023-11-01 17:25:00.000000,/article/idUSKBN31W3QQ,Newsmaker: Israel's Netanyahu faces reckoning over Hamas disaster,Reuters
2023-11-01 17:23:00.000000,/article/idUSL1N3C23B1,UPDATE 1-Biden kicks off rural America tour in Minnesota,Reuters
2023-11-01 16:46:00.000000,/article/idUSKBN31W3RO,Walmart pledges $1 million aid for Israel victims,Reuters
2023-11-01 16:39:00.000000,/article/idUSKBN31W3L2,"No US peacekeeping troops in Gaza, White House says",Reuters
2023-11-01 16:34:00.000000,/article/idUSL4N3C24V2,Walmart pledges $1 million aid for Israel victims,Reuters
2023-11-01 16:26:00.000000,/article/idUSKBN31W3QF,Biden says American citizens will be able to exit Gaza starting on Wednesday,Reuters
2023-11-01 15:25:00.000000,/article/idUSKBN31W202,Oil falls to settle at 3-week low as Fed policy stance lifts dollar,Reuters
2023-11-01 15:24:00.000000,/article/idUSL1N3C22YG,"Checagem de fatos-Fotos mostram socorro a menina na Síria em 2016, não resgate forjado em Gaza",Reuters
2023-11-01 15:22:00.000000,/article/idUSL1N3C207J,UPDATE 8-Oil falls to settle at 3-week low as Fed policy stance lifts dollar,Reuters
2023-11-01 14:53:00.000000,/article/idUSL6N3C20HO,"Checagem de fatos-Vídeo mostra palmeirenses indo a jogo em SP, não ato pró-Palestina na França",Reuters
2023-11-01 14:25:00.000000,/article/idUSL1N3C22OM,Fact Check-Turkish ships from centenary parade shared as response to Israel-Hamas conflict,Reuters
2023-11-01 13:33:00.000000,/article/idUSL1N3C12RC,Verificación-Video de personas en el desierto circula desde agosto de 2023,Reuters
2023-11-01 13:32:00.000000,/article/idUSKBN31A0UF,Explainer-What's the Israel-Palestinian conflict about and how did it start?,Reuters
2023-11-01 13:22:00.000000,/article/idUSKBN31W2IR,Iran's Khamenei urges Muslim countries to boycott Israel,Reuters
2023-11-01 13:10:00.000000,/article/idUSKBN31W3G2,Prosecutor opens probe over antisemitic chants in Paris metro,Reuters
2023-11-01 13:08:00.000000,/article/idUSKBN31W2LM,At least 320 foreign nationals and some wounded leave Gaza for Egypt,Reuters
2023-11-01 12:39:00.000000,/article/idUSKBN31W3E5,"Four Italians, one Palestinian relative cross from Gaza into Egypt",Reuters
2023-11-01 12:31:00.000000,/article/idUSL8N3C24I6,"UPDATE 2-Four Italians, one Palestinian relative cross from Gaza into Egypt",Reuters
2023-11-01 12:19:00.000000,/article/idUSL1N3C20T7,UPDATE 3-At least 320 foreign nationals and some wounded leave Gaza for Egypt,Reuters
2023-11-01 11:45:00.000000,/article/idUSKBN31W3AR,At least 320 foreign passport holders cross from Gaza to Egypt,Reuters
2023-11-01 11:26:00.000000,/article/idUSL1N3C21SY,UPDATE 1-Jordan recalls envoy in Israel over Gaza bombardment,Reuters
2023-11-01 10:55:00.000000,/article/idUSKBN31W36K,"Soccer-Mainz surprised by latest El Ghazi statement on Gaza, will make legal checks",Reuters
2023-11-01 10:49:00.000000,/article/idUSKBN31W36D,Explainer-Who controls the Rafah crossing and why is it so important to Gaza?,Reuters
2023-11-01 10:45:00.000000,/article/idUSL1N3C20PS,EXPLAINER-Who controls the Rafah crossing and why is it so important to Gaza?,Reuters
2023-11-01 09:59:00.000000,/article/idUSKBN31W322,Israel's El Al boosting cargo flights as war hits passenger demand,Reuters
2023-11-01 09:56:00.000000,/article/idUSKBN31W2CV,Israel deploys missile boats in Red Sea as Houthis attack from Yemen,Reuters
2023-11-01 09:46:00.000000,/article/idUSL8N3C259Q,Israel's El Al boosting cargo flights as war hits passenger demand,Reuters
2023-11-01 09:45:00.000000,/article/idUSKBN31W30Y,Gaza struggles with dead and wounded from intensified Israeli assault,Reuters
2023-11-01 09:40:00.000000,/article/idUSL8N3C24MO,Gaza struggles with dead and wounded from intensified Israeli assault,Reuters
2023-11-01 09:26:00.000000,/article/idUSKBN31W2ZO,"Hamas chief says Israeli hostages exposed to same ""death, destruction"" as Palestinians",Reuters
2023-11-01 08:39:00.000000,/article/idUSKBN31W2VM,Gaza's only cancer hospital goes out of service - health officials,Reuters
2023-11-01 08:38:00.000000,/article/idUSKBN31W2W1,EU's Borrell 'appalled' by number of casualties in refugee camp bombing,Reuters
2023-11-01 08:30:00.000000,/article/idUSKBN31V1S8,New York City police on 'heightened' Halloween security stance,Reuters
2023-11-01 08:25:00.000000,/article/idUSL1N3C214B,Gaza's only cancer hospital goes out of service - health officials,Reuters
2023-11-01 08:10:00.000000,/article/idUSKBN31W2U5,Iran warns of 'harsh consequences' if Gaza attacks continue,Reuters
2023-11-01 08:08:00.000000,/article/idUSKBN31V1MD,Rafah crossing to be opened Wednesday for injured Gazans to complete treatment in Egypt - sources,Reuters
2023-11-01 08:07:00.000000,/article/idUSL1N3C20ZX,UPDATE 1-Iran warns of 'harsh consequences' if Gaza attacks continue,Reuters
2023-11-01 07:38:00.000000,/article/idUSKBN31W2RJ,BBC World Service to launch emergency radio service for Gaza,Reuters
2023-11-01 07:34:00.000000,/article/idUSL8N3C23Z5,BBC World Service to launch emergency radio service for Gaza,Reuters
2023-11-01 06:08:00.000000,/article/idUSL1N3C20PW,Egypt prepares for evacuees from Gaza to arrive through Rafah crossing,Reuters
2023-11-01 05:16:00.000000,/article/idUSKBN31V1PT,Cornell University student faces federal charges over antisemitic threats,Reuters
2023-11-01 04:44:00.000000,/article/idUSKBN31W2GH,UK says Gaza's Rafah crossing likely to open for foreign nationals,Reuters
2023-11-01 04:26:00.000000,/article/idUSKBN31W2AH,Limited Gaza evacuations via Rafah to be allowed after Qatar brokers deal -source,Reuters
2023-11-01 03:58:00.000000,/article/idUSL4N3C21I5,PRECIOUS-Gold eases on caution as Fed's policy decision moves into spotlight,Reuters
2023-11-01 02:03:00.000000,/article/idUSL4N3C20VO,CORRECTED-PRECIOUS-Gold softens on caution ahead of Fed's policy decision,Reuters
2023-11-01 01:05:00.000000,/article/idUSKBN31V1VG,"Biden unlikely to attend Dubai COP climate meeting, sources say",Reuters
2023-11-01 00:16:00.000000,/article/idUSC6N3AX03R,Israeli military: nine soldiers killed in Gaza fighting,Reuters
2023-10-31 22:24:00.000000,/article/idUSKBN31V1PF,"Bolivia severs ties with Israel, others recall envoys over Gaza",Reuters
2023-10-31 22:22:00.000000,/article/idUSL1N3C12RP,"UPDATE 4-Bolivia severs ties with Israel, others recall envoys over Gaza",Reuters
2023-10-31 22:20:00.000000,/article/idUSKBN31W22A,"Palestinian telcom: Communications, internet services completely cut off in Gaza",Reuters
