url_code,time_utc,type,caption,likes,comments
CyRkrQCOY3_,2023-10-11 22:02:45,GraphSidecar,"Buses packed with Venezuelan migrants are now arriving in downtown Chicago day and night, as the number of arrivals has doubled in recent weeks. City officials are struggling to open more shelters, while more than 2,300 migrants are sleeping at police stations, in lobbies and outside in makeshift camps.

At the city’s airports, migrants who have just landed sleep on the floor, many with babies and toddlers, as local officials plead for more help from the federal government.

Like New York and some other U.S. cities, Chicago is straining to provide for the growing numbers of migrants who have arrived over the last year. But with the city’s infamously cold winter fast approaching, volunteers and leaders are worried that things will only get worse.

Tap the link in our bio to learn more about Chicago’s escalating migrant crisis. Photos by @jaymiey",17032,817
CyRVNhJOTjT,2023-10-11 19:47:37,GraphImage,"Steve Scalise, the representative from Louisiana, narrowly scraped together enough Republican support on Wednesday to become his party’s choice to lead the House following Representative Kevin McCarthy’s ouster last week. But deep divisions in the GOP ranks threatened to complicate Scalise’s election as speaker.

The choice is a vote of confidence for the party’s No. 2 House leader, but the rifts in his conference could still make for a chaotic election in the full chamber. Mere minutes after a slim majority of Republicans voted in a closed-door party meeting to select him as the party’s candidate, Scalise’s fate was thrown into doubt. Several GOP lawmakers announced they would not back him on the House floor without concessions, complaining of a rushed process to choose a new speaker. Republicans delayed a vote of the full House that had been planned for midafternoon so the party could regoup.

Tap the link in our bio for updates on the House vote for a new speaker. Photo by @haiyunjiang",9134,742
CyRLduQOcZj,2023-10-11 18:22:27,GraphSidecar,"Two 6.3-magnitude earthquakes hit Afghanistan on Saturday, the deadliest to strike the country in decades. Hundreds of Afghans in one of the worst-hit districts, Zinda Jan, have been struggling to come to terms with the almost unfathomable destruction.

In a matter of minutes, several entire villages were transformed into mounds of dust. Nearly everyone in the area lost at least one relative when their homes crumbled. Many have lost most, if not all, of their immediate family.

Early Wednesday, another 6.3-magnitude earthquake hit near Herat City, sending people running from their homes for the second time in five days. Tap the link in our bio to read the full story. Photos by @victorblue",61950,724
CyREeCnr2Er,2023-10-11 17:22:10,GraphVideo,"Israeli airstrikes have flattened mosques in Gaza and killed people worshiping inside, witnesses and authorities in Gaza said. Israel says its strikes are targeting centers of operations of Hamas, the armed Palestinian group that controls Gaza. It confirmed hitting the mosques, saying it was targeting Hamas infrastructure or fighters inside those buildings.

The strikes are part of Israel’s response to the attack on Saturday, when hundreds of Palestinian gunmen swept across Israel’s border with Gaza, killing more than 1,000 people and taking around 150 hostages.

Israel’s fighter jets and artillery have struck targets in Gaza frequently over the years as part of the longstanding conflict between the Palestinians and Israel. But from the first day of this new war, residents of Gaza and health authorities have said that this time the strikes have been indiscriminately hitting structures that haven’t regularly been targeted, such as schools, hospitals and mosques.

Tap the link in our bio for the latest updates on the war.",54903,7411
CyQ9Z9eu5iL,2023-10-11 16:19:36,GraphSidecar,"As Israeli soldiers regain control of areas near Gaza that came under attack, they are finding evidence of the massacre of civilians by Hamas terrorists. The evidence includes security camera footage and cellphone videos, photographs from residents and professionals, and the accounts of witnesses who survived the initial attacks. The material shows that Palestinian gunmen attacked Israeli civilians in all the mundane places of a Saturday morning in southern Israel — at an outdoor festival and in their homes, on familiar roads and in the middle of town — places where soldiers and the police were as surprised by the violence as neighbors, families and friends.

Hamas gunmen, hitting more than 20 sites in southern Israel, killed more than 1,000 people, including women and children, and abducted an estimated 150 more people. Officials from Israel, the U.S., Europe and the UN have condemned the violence in the starkest terms. 

Tap the link in our bio to see the evidence from Hamas’s trail of terror.",24520,2441
CyQ1KbyLgS8,2023-10-11 15:07:34,GraphSidecar,"Israel announced the formation of an emergency government on Wednesday as Israelis and Palestinians braced for a possible escalation of the war with Hamas and more harrowing details emerged of atrocities carried out by Palestinian assailants during their cross-border rampage.

The deal came as the devastation of the Hamas incursion over the weekend was becoming clear: bodies in the streets, people shot dead at a bus stop, bullet holes in residential walls. Israel said the death toll in the attack had risen to 1,200, with an estimated 150 people believed to be held hostage in Gaza.

We’re covering the war live. Tap the link in our bio for the latest updates.

What’s in these photos:

A Palestinian woman mourns over the bodies of her three siblings who were killed in an airstrike in Gaza City on Wednesday. 📸@samarabuelouf

Israeli soldiers with the bodies of Israeli civilians near the border with Gaza.📸
 @sergeyponomarev

Surveying the damage in the Al-Rimal neighborhood of Gaza after Israeli strikes. 📸 @samarabuelouf

Family and friends of Amit Man, 22, a paramedic, grieving beside her grave in Netivot, Israel. 📸 @tamirhasacellphone

A salvo of rockets fired from Gaza. 📸 Mahmud Hams/AFP — Getty Images

Israelis taking cover in a shelter in Ashkelon as a siren warns of incoming rockets from Gaza. 📸 Ohad Zwigenberg/@apnews

A discarded stroller and items of clothing sit on the side of the road near Sderot, Israel. 📸 Martin Divisek/EPA, via Shutterstock

Palestinians identifying bodies at al-Shifa hospital in Gaza City. 📸@samarabuelouf",88357,3626
CyQmvAjLc3k,2023-10-11 13:01:30,GraphSidecar,"Argh, you’re feeling sick again. You don’t want to take off work or go to the doctor if you don’t have to, but you also don’t want to be that person who infects the whole office (substitute “kid” and “classroom,” if applicable). You might have toughed it out before the pandemic, but the etiquette is different now. So how can you be sure about what you have, or if — and for how long — you need to stay home?

Here’s what infectious disease experts want you to know about some of the most common adult and pediatric viruses (and one bacterial infection): their symptoms, how they spread, how to treat them and when you (or your child) can re-enter society.

Tap the link in our bio for more advice on how to navigate eight of the most insidious and infectious illnesses. 

Illustrations by @cristina.spano",39843,206
CyPIeYCLVDc,2023-10-10 23:22:44,GraphVideo,"‘Everyone Died’: How Gunmen Killed Dozens In Sderot

Warning: graphic content. Videos filmed by residents in Sderot and verified by The New York Times Visual Investigations team captured a grisly and indiscriminate shooting rampage by Palestinian militants in the Israeli city on Saturday.

Tap the link in our bio to watch the full video and to get the latest updates on the war. Video by David Blumenfeld, Alexander Cardia and Dmitriy Khavin for The New York Times",47480,4709
CyO2HCCOgTk,2023-10-10 20:38:11,GraphVideo,"Biden Calls Hamas Attacks in Israel ‘Pure Unadulterated Evil’ 

In a televised address, President Biden forcefully condemned Hamas’s actions as terrorism and vowed to stand with Israel. He denounced the attack as “evil” multiple times and used words like “butchered,” “slaughtered,” “massacred,” “abhorrent,” “brutality” and “bloodthirstiness” to describe it.

Tap the link in our bio for live updates.",62831,9094
CyOx6XaOoYD,2023-10-10 20:00:41,GraphSidecar,We’ve rounded up 25 of the most exciting restaurants in Seattle right now. Tap the link in bio to see the full list.,11240,137
CyOr2v-O4Lf,2023-10-10 19:09:07,GraphVideo,"New York Times Correspondent Roger Cohen on the Mood in Israel

“I’ve been confronted by an Israel that is clearly in shock,” the New York Times correspondent Roger Cohen said, after arriving in Тel Aviv in the early morning on Oct. 10. Israel is reeling from a cross-border assault launched by Palestinian gunmen that killed more than 900 people. “I didn’t leave one room in which people were not crying,” Cohen said.

For live updates on the war in Israel and Gaza tap the link in our bio.",25400,1896
CyOZdOxO434,2023-10-10 16:26:59,GraphImage,"In nearly three years in office, Kamala Harris has stood dutifully by President Biden’s side. But in terms of her own political profile, the vice president has remained a vacuum of negative space, a vessel for supporters and detractors to fill as they choose, not least because she refuses to do so herself, the reporter Astead Herndon writes for @nytmag.

Over eight months, @asteadwh conducted 75 interviews with Harris’s former staff members, advisers, childhood friends, family members, senior figures in the Democratic Party, and key players in the White House and Biden’s re-election campaign.

So, how is Harris really faring in her role? Tap the link in our bio to read the full profile of @vp. Photo by @djeneba.aduayom",64967,1736
CyOQhFQrbXQ,2023-10-10 15:12:09,GraphVideo,"Yonatan Ziegen said he last heard from his mother on Oct. 7 when they were texting during an assault on Be’eri, an Israeli kibbutz. She messaged him to say that assailants were in the house before going silent. 

Ziegen is still waiting to hear whether his mother has been found. More than 100 people were killed in the attack on Be’eri, according to the ZAKA relief organization. The Israeli government said at least 150 Israelis had been taken hostage by Hamas assailants since Oct. 7.

We’re covering the war in Israel and Gaza live at the link in our bio. Video by Mona El-Naggar, David Blumenfeld and Ben Laffin for The New York Times",69617,3549
CyOFhleLsBR,2023-10-10 13:32:49,GraphSidecar,"Community health workers globally put in long hours to protect people in developing countries from diseases such as malaria, Covid-19 and HIV. But most are compensated minimally, or not paid at all.

Now, spurred by frustrations that arose during the Covid pandemic and connected by digital technologies, like WhatsApp, that have reached even remote areas, community health workers are organizing to fight for fair compensation. For more than a billion people in low-income countries, community health workers deliver the main, and sometimes only, health care available.

The Global Fund to Fight AIDS, Tuberculosis and Malaria recently became the first major international health organization to require countries that receive its grants to budget what delivery would be done by community health workers and the funding gap for remunerating them. Still, only 34 of the 193 member states in the U.N. have formalized the role of community health workers with training, accreditation and minimum wages. And 86% of community health workers in Africa are completely unpaid.

Tap the link in our bio to read more about how community health workers in Africa are changing their strategies to get fair pay. Photos by @tiksajaarraa",9871,56
CyN331NL5_M,2023-10-10 11:36:13,GraphVideo,"Videos posted on social media and closed-circuit TV footage verified by The New York Times reveal how armed attackers stormed a music festival in southern Israel, killing an estimated 260 people.

Minutes after a rocket alarm sounded in the midst of a D.J. set, gunmen fired on people trying to evacuate the area through the festival’s main road exit. Concertgoers were forced to flee through fields and the surrounding countryside, where many hid for hours. Some of the hostages taken over the weekend were abducted from the festival.

This is a developing story. Tap the link in our bio for updates.",137842,8370
CyMeVOFhrZT,2023-10-09 23:01:02,GraphSidecar,"On “For All the Dogs,” Drake’s eighth solo studio album, which was released on Friday, the rapper shows that he is wondering about what remains of life at the top — so much so, in fact, that he revisits some of his oldest and most familiar tactics. 

“For All the Dogs” is full of caustic songs about heartbreak, which have added tension now that @champagnepapi is a world-beating pop star. Incredulity cuts through the sadness, writes @joncaramanica, a pop music critic at The New York Times. 

Read the full review of “For All the Dogs” at the link in our bio. Photos by @jeenahmoon",19173,207
CyMWqNSBeHE,2023-10-09 21:25:53,GraphSidecar,"Eight-year-old A. Altannar is at the center of a struggle between the Dalai Lama and the Chinese Communist Party.

On a visit to a vast monastery in the capital city of Ulaanbaatar, Mongolia, A. Altannar’s father brought him and his toddler twin brother into a room where they and seven other boys were given a secret test. A. Altannar behaved differently from the other children. He picked out a set of prayer beads and put it around his neck. He rang a bell used for meditation. He walked over to a monk in the room and playfully climbed on his legs.

The monks had found the 10th reincarnation of the Bogd, and for the next seven years, they kept his identity a secret.

But who gets to be the Bogd is a sensitive question with implications for Mongolia, China and Tibet. So when the Dalai Lama appeared with A. Altannar in public this year at a ceremony in India, it was a defiant assertion of his influence over Tibetan Buddhism and a challenge to Beijing’s claims over succession. And it put Mongolia on the spot, straining its delicate relationship with China.

Tap the link in our bio to read more about how this boy was selected in an ancient tradition and how he may put pressure on the Chinese Communist Party. Photos by @nytchangster and @inomad",32246,290
CyMMLdDu5ox,2023-10-09 19:52:29,GraphSidecar,"During Paris Fashion Week, almost every color could be spotted on the streets and the runways.

On the streets, summery yellows mixed with autumnal oranges. Dries Van Noten and Valentino evoked springtime by filling their collections with vibrant greens. Black, while not absent, was less potent: Even Rick Owens, who has been called the prince of fashion darkness, brightened up his show by sending clothes in dusty fuchsias and pinks down the runway as plumes of neon-colored smoke were released and vibrant flower petals floated down.

While the runways featured many palettes, there were far fewer body types. Aside from at the Nina Ricci show in Paris, where people of different sizes walked the runway, models were “as skinny as I’ve seen them in the more than 10 years I’ve been documenting fashion weeks,” writes the photographer @simbarashecha. And as suggested by the spate of colorful collections this season, variety is never a bad thing.

Tap the link in our bio for @simbarashecha’s full rundown of style outside — and inside — Paris Fashion Week.",8340,131
CyMB4a6uFqZ,2023-10-09 18:22:30,GraphSidecar,"Students face few challenges more daunting than applying to and paying for college. We are here to help: The New York Times has answered more than 50 reader questions on the subject.

Swipe through for some examples. Tap the link in our bio to type a question into the search box to see if we’ve covered it yet. If you don’t find an answer, don’t worry: We’ll be adding more as the year progresses.",13149,523
CyL50HcLXi1,2023-10-09 17:12:01,GraphSidecar,"Israel’s defense minister ordered a “complete siege” of the long-blockaded Gaza Strip on Monday, as Israeli forces battled Palestinian fighters in border towns for a third day and launched retaliatory strikes that hit a mosque and a marketplace in Gaza.

Prime Minister Benjamin Netanyahu of Israel warned on Sunday of a “long and difficult war” ahead. A day earlier, Hamas, a militant group that controls Gaza, launched thousands of rockets into central and southern parts of Israel, as heavily armed gunmen crossed border fences into Israeli communities. The attack was the most brazen on Israel since the 1973 Arab-Israeli war.

Israel responded with heavy airstrikes on Gazan cities into Monday morning. Hamas also continued to fire rockets into Israel overnight. This is a developing story. Tap the link in our bio for live updates.

What’s in these photos: 

The body of a child was recovered from under the rubble of the Soussi Mosquein in Gaza City’s Shati refugee camp, which Israeli warplanes bombed. 📸 @samarabuelouf

Mourners grieving at the funeral of Col. Roi Levy, 44, at Israel’s military cemetery at Mount Herzl in Jerusalem. 📸 @tamirhasacellphone

A Palestine Red Crescent Society member carrying a wounded child at Al-Shifa Hospital in Gaza City. 📸 Haitham Imad/EPA, via Shutterstock

Israelis seeking shelter after a rocket siren was sounded in Jerusalem. 📸 @tamirhasacellphone

Destruction around the Ahmed Yassin Mosque, which Israeli airstrikes destroyed, in Gaza City. 📸 @samarabuelouf

A wounded Palestinian woman cried out, as she held the body of her daughter at Al-Shifa Hospital in Gaza City. 📸 Haitham Imad/EPA, via Shutterstock

People hiding under the stairs after their home was destroyed when Israeli war planes bombed the Western Mosque, west of Gaza City. 📸 @samarabuelouf

The funeral of an Israeli soldier, Yuval Ben Yaakov, in the cemetery in Kfar Menahem. 📸 @avishag_sy",189281,6670
CyLsykIrUvO,2023-10-09 15:20:36,GraphVideo,"Palestinians in Gaza React to Israeli Retaliation

Israel’s defense minister ordered a “complete siege” of the Gaza Strip on Monday, two days after Hamas, the Palestinian militant group that controls the Gaza Strip, launched a surprise attack on Israel.

In Gaza, residents reacted to the unfolding events with a great deal of shock and surprise. Amid the rubble of buildings hit by retaliatory Israeli airstrikes, some Palestinians described Hamas’s attack as “unimaginable” and “unprecedented.”

This is a developing story. Tap the link in our bio for live updates. Video by Mona El-Naggar, Soliman Hijjy, Kassie Bracken and Isabelle Qian for The New York Times",68011,4395
CyLhe-Arx2_,2023-10-09 13:39:25,GraphSidecar,"In Georgia, Texas and Washington, D.C., three Black women are working to preserve desecrated African American burial grounds and the stories they hold.

None of the women have prior experience in historic preservation, landscape architecture or design. But like many others working to save Black cemeteries, they view the work as a sacred trust and payment of a debt to ancestors.

“We stand on their shoulders,’’ said Margott Williams, who founded a nonprofit entrusted with the care of Olivewood Cemetery in Houston. 

Read more about the efforts of these women at the link in our bio. Photos by @kenny_holston, @shuranhuang and @bxpnyc",15005,138
CyKHzZMsuSE,2023-10-09 01:05:44,GraphImage,"One of Broadway’s most beloved actors, Nathan Lane, has become one Hollywood studio’s newest muse.

With roles in “Dicks: The Musical” and “Beau Is Afraid,” Lane, the stage star who had his breakout moment on the big screen in 1990s studio fare like “The Lion King” and “The Birdcage,” is now a regular for the hot film company A24. “Don’t you love show business, when these things can happen to a little boy from Jersey City?” Lane said in an interview in The New York Times.

The Lane-aissance could be a feat of timing or the beginning of a trend. But it’s also a reminder that it is rewarding for studios to pluck well-known veterans and toss them into a world that’s unexpected and wild. Tap the link in our bio to read about how Lane is not crazy about working with puppets and why being called an entertainer rankles him. Photo by @eriktanner",61615,750
CyKITAYrzkg,2023-10-09 00:40:05,GraphSidecar,"Griping about politics is a time-honored American pastime, but lately, the country’s political mood has plunged to some of the worst levels on record.

After weathering the tumult of the Trump presidency, a pandemic, the Capitol insurrection, inflation, multiple presidential impeachments and pervasive lies about fraud in the 2020 election, voters say they feel tired and angry. And their broad discontent with disarray in Washington transcends political parties, race, age and geography.

Read more views from American voters at the link in our bio. Photos by @kendrickbrinson and @adrianazehbrauskas",33173,1480
CyJhf1Muai3,2023-10-08 19:01:03,GraphSidecar,"Three years after its marathon voyage across the Central Arctic Ocean, the German scientific research ship Polarstern — a 400-foot double-hulled icebreaker, owned by the German government and operated by the Alfred Wegener Institute — has once again reached the North Pole. This time the expedition is two months rather than a full year. The goal of the scientists on board is the same: to gain a better understanding of how the Central Arctic is changing as the planet warms.

Sea-ice coverage in the Arctic shrinks in spring and summer and reaches a minimum in mid-September. This year, it’s on track to be the sixth lowest on record. The current expedition, called ArcWatch — which began in early August in northern Norway and ends Oct. 1 at the ship’s home port, Bremerhaven, Germany — includes more than 50 biologists, chemists and other scientists using specialized instruments brought along for the voyage as well as two helicopters.

Tap the link in our bio to read more about what scientists found during the ArcWatch expedition, which began during the hottest summer on record in the central Arctic Ocean. Photos by @estherhorvath",13044,109
CyJSg52O2O1,2023-10-08 16:50:47,GraphVideo,"More Than 900 Dead as Israel Warns of Long War

Prime Minister Benjamin Netanyahu of Israel warned on Sunday of a “long and difficult war” ahead, a day after Palestinian militants launched one of the biggest attacks on the country in years from the Gaza Strip. Thousands of rockets were fired into central and southern parts of Israel as heavily armed gunmen crossed border fences into Israeli communities.

Israel responded with heavy airstrikes on Gazan cities, which continued into Sunday morning. Hamas, the militant group that controls Gaza, continued to fire rockets into Israel overnight.

A senior Israeli defense official said that an early assessment showed that about 600 Israelis were believed to have been killed on Saturday. The official spoke on condition of anonymity because the official was not authorized to speak publicly. At least 370 Palestinians have been killed, according to the Gaza Health Ministry.

President Biden on Saturday condemned the surprise assault, warning Iran and other nations hostile to Israel not to join the fighting.

“Let me say this as clearly as I can,” Biden said during remarks that lasted just under three minutes. “This is not a moment for any party hostile to Israel to exploit these attacks to seek advantage.”

This is a developing story. Follow live updates at the link in our bio.",88115,5303
CyJEsvXugGM,2023-10-08 14:49:24,GraphSidecar,"New Zealand has long waged war against its invasive species. With no native land mammals, the island nation has tried to eliminate or sharply reduce “pest” species introduced during colonization that harm indigenous birds, bats, frogs, fish, marine mammals and plant life.

While New Zealand has made protecting its unique flora and fauna a job for everyone, a hunting competition held in the tiny town of Rotherham has exposed a web of tensions: Which animals deserve protection, and who gets to define cruelty and humanity? Perhaps most significantly, it has stirred up questions about how children should be taught the seemingly contradictory concept of killing for conservation — the idea that some species need to die in order for others to thrive.

Tap the link in the bio to read the full story. Photos by @tatsiana_chypsanava",31789,924
CyI4cltuBQ4,2023-10-08 13:02:20,GraphImage,"“Marry Me Chicken” is TikTok-famous for a reason. Make it for someone special with the recipe, adapted by @bottomofthepot, at the link in bio. Photo by @dmalosh with food styling by @simoncooks",41675,263
CyHgu-ypfTw,2023-10-08 00:45:43,GraphSidecar,"The commentary was sharp and the drinks were virgin at a watch party at a New Jersey senior center for “The Golden Bachelor,” a new dating show featuring singles between 60 and 75.

The show centers on a mild-mannered 72-year-old man from Indiana named Gerry Turner, who is looking for love again after his wife died several years ago. Eager to generate buzz around the spinoff, ABC has helped to facilitate watch parties at retirement homes across the country, targeting a television audience — people over 60 — that has effectively become the core constituency for broadcast networks. This watch party, however, was homegrown. 

ABC’s efforts to capture audiences are off to a decent start, with 4.4 million viewers watching the show the day it premiered, according to data from Nielsen.

Tap the link in our bio to see what these seniors thought about the show. Photos by @kristaschlueter",55113,236
CyHZxTOuQa_,2023-10-07 23:15:03,GraphSidecar,"On Sept. 22, hundreds of students at J.J. Pearce High School wore mums festooned with ribbons, feathers, teddy bears, cowbells, whistles and various other doodads. The girls wore the mums for up to 12 hours — to class, to a pep rally and through the final whistle of the homecoming football game.

Mums are elaborate adornments typically worn by female students in a tradition across the South and Midwest that goes back more than a century. They have become as much a part of homecoming celebrations as football. In Texas, they have evolved into a statement-making ritual: the larger and louder the mum, the better.

See homecoming day at Pearce High — adorned with mums — and read more about the tradition at the link in our bio. Photos by Dylan Hollingsworth for The New York Times",68901,1209
CyHL-mSOEaX,2023-10-07 21:14:32,GraphImage,"Two 6.3-magnitude earthquakes killed nearly 200 people in western Afghanistan on Saturday, officials said.

At least 180 people were killed and around 600 injured, according to the chief of the regional hospital in Herat Province, which was struck hardest. The number of casualties is expected to rise as search and rescue efforts continue, officials said.

The epicenter of the quake was about 25 miles northwest of Herat city, an ancient trading center and cultural hub that borders Iran, according to the U.S. Geological Survey. At least seven aftershocks followed.

Read more about the earthquakes at the link in our bio. Photo by Mohsen Karimi/Agence France-Presse — Getty Images",22337,343
CyG6Wb9OBt4,2023-10-07 18:40:30,GraphSidecar,"In the summer of 2023, no matter where you lived, it was difficult to ignore how our shifting climate has upended many rites of the season. Few parts of the country were spared. Children at summer camps stayed inside. People worked and played outside late at night. Some considered moving to escape the worst effects.

Globally, average temperatures broke a string of monthly records this summer. As humans continue adding greenhouse gases to the atmosphere, record-breaking heat will become even more common, as will extreme weather events like droughts, wildfires and floods.

Now, many Americans are looking to their future summers and wondering if they will ever be the same. Tap the link in our bio to see The New York Times’s visual exploration of the hottest summer on record. Photos by @gjvigliotti, @ashponders, @cassidy_araiza, @ackermangruber, @hlswift, @paulratje, @jordy.png, @jeenahmoon and @hannah.beier. Video by @ilanapl",69469,757
CyGyJCRuj9E,2023-10-07 17:29:14,GraphVideo,"‘We Are at War,’ Netanyahu Says After Hamas Attacks

Prime Minister Benjamin Netanyahu of Israel ordered a call-up of reservists after Palestinian militants fired thousands of rockets, invaded several Israeli towns and took hostages. Nearly 300 people have been killed, according to Israeli and Palestinian officials.

The Israeli military said that the militants had entered at least 22 Israeli towns and abducted soldiers and civilians, including an older grandmother. Residents of Israeli border towns told broadcasters that gunmen were moving door to door, looking for civilians. Unverified footage appeared to show Palestinian fighters transporting captured Israeli civilians and bodies through the Gaza Strip.

The timing of the assault, at one of the most difficult moments in Israel’s history, was striking. It followed months of profound anxiety in Israel about the cohesion of its society and the readiness of its military, a crisis set off by the government’s efforts to reduce the power of the judiciary. And the violence came 50 years and a day after the Yom Kippur War of 1973, when Israel was also surprised by a complex Arab attack, leading to huge Israeli losses and soul-searching about the state of the country.

This is a developing story. Follow our live updates at the link in our bio.",57561,4619
CyGoENuOtKY,2023-10-07 16:00:43,GraphSidecar,"Israel battled on Saturday to repel one of the broadest invasions of its territory in 50 years after Palestinian militants from Gaza launched an enormous and coordinated early-morning assault on southern Israel, infiltrating several Israeli towns and army bases, kidnapping Israeli civilians and soldiers, and firing thousands of rockets toward cities as far away as Jerusalem.

By early evening, the Israeli military said fighting continued in at least five places in southern Israel, around 70 Israelis had been reported dead by emergency medical groups, and Israel had retaliated with huge strikes on Gazan cities. At least 198 Palestinians were killed in either gun battles or airstrikes, the Gazan Health Ministry said.

The Hamas militants behind the attack also took Israelis hostage, the chief spokesman for the Israeli military, Rear Adm. Daniel Hagari, said. 

In an assault without recent precedent in its complexity and scale, the militants crossed into Israel by land, sea and air, according to the Israeli military, leading to some of the first pitched battles between large groups of Israeli and Arab forces on Israeli soil in decades. As of early evening there were the two main battles taking place, near the towns of Ofakim and Beeri, Admiral Hagai said.

All told, the Israeli military said that the militants had entered at least 22 Israeli towns, abducting soldiers and civilians, including an older grandmother. Residents of Israeli border towns told broadcasters that gunmen were moving door to door, looking for civilians. Unverified footage appeared to show Palestinian fighters transporting captured Israeli civilians and bodies through the strip.

“We are at war and we will win it,” Prime Minister Benjamin Netanyahu of Israel said in a televised statement, announcing a call-up of Israeli military reservists.

This is a developing story. Follow live updates at the link in our bio. This post has been updated with additional images. Photos by @samarabuelouf, @tamirhasacellphone, Mohammed Fayq Abu Mostafa/Reuters and Ahmad Gharabli/Agence France-Presse — Getty Images",93916,6592
CyFBzDVsIZW,2023-10-07 01:07:05,GraphImage,"Arnold Schwarzenegger believes his life and outlook can be a model for others. 

At least that’s the premise of his new self-help book, “Be Useful: Seven Tools for Life,” which will be published this month. A bodybuilder who emigrated from Austria, Schwarzenegger became one of Hollywood’s biggest stars and then, despite having no previous political experience, was elected governor of California.

“I’m not guaranteeing anybody anything,” Schwarzenegger, 76, said of the advice in his book. “What I’m doing is saying: Look, everyone that I’ve talked with, that I’ve helped and reached out to, they learned from me the sky’s the limit.” 
Tap the link in our bio to read the full interview with @schwarzenegger, who talked about why failing isn’t the end of the world and how he tricked Sylvester Stallone into making a terrible movie. Photo by @mamadivisuals",20277,556
CyElxPEuSCT,2023-10-06 21:02:10,GraphImage,"Simone Biles became the most decorated gymnast in history after winning the individual all-around title at the world championships.

Friday’s win moved Biles into sole possession of the record, 34, for medals at the Olympics and world championships combined. It was her 21st world gold medal, extending an existing record.

Read more about Biles’s performance at the link in our bio. Photo by Naomi Baker/Getty Images",133144,662
CyEfIG4OJw3,2023-10-06 20:04:08,GraphImage,"In the 27 years since Tupac Shakur’s murder, accounts of what happened on Sept. 7, 1996, have existed in an unwieldy tangle of news reports, true crime specials, street gossip, internet innuendo and dubious self-mythologizing. The case long ago went cold.

But with last week’s indictment of Duane Keith Davis, a former Compton gang leader known as Keffe D, who for years has said publicly that he was in the white Cadillac when the fatal shots were fired, prosecutors have begun to map out the most detailed narrative yet of the chain of events that they say led to Shakur’s death, one that will be tested in court.

Read more about the new details that emerged from witness testimony at the link in our bio. Photo by Ethan Miller/Getty Images",16535,237
CyEWJzeu4xd,2023-10-06 18:47:57,GraphVideo,"Calamitous Flood in India Shows the Dangers Lurking in Melting Glaciers

At least 26 people were killed in the northeastern Indian state of Sikkim, and another 142 are missing after a glacial lake’s overflow swept through the tiny Himalayan region. But as much as the disaster was a shock, it was hardly a surprise. An academic paper published four years earlier predicted just such a sequence of events in harrowing detail.

Scientists call this kind of disaster a “glacial lake outburst flood,” or GLOF. The Himalayas are full of potential GLOFs, as many as 7,500 of them, and Sikkim may be home to 10% of the total, with about 25 assessed as high-risk. As deadly as GLOFs are, they can be predicted. And they are predicted to get worse.

Read more about the flood at the link in our bio.",47902,637
CyELldCu4GG,2023-10-06 17:13:22,GraphImage,"A federal court ordered Alabama on Thursday to use a new congressional map that could lead to the state electing two Black representatives for the first time, by creating a second district with close to a majority of Black voters.

More than one-fourth of Alabama residents are Black, but six of the state’s seven seats in the House of Representatives have been held for more than a decade by white Republicans.

Read more about the new district map and what it could mean for Alabama at the link in our bio.",42059,790
CyD2rCHrLnq,2023-10-06 14:11:49,GraphVideo,"Explore How Income Influences Attendance at 139 Top Colleges

At many selective private colleges, being very rich is a door to entry — students with parents earning in the top 1 percent attend at much higher rates than other similarly qualified students, new data shows. No such difference exists at most flagship public colleges, where in-state students from across the income spectrum attend at roughly similar rates.

The data comes from an expansive new research project on college admissions. It combines college attendance records with federal income tax data to show the share of all college-bound students who attend a given college by parental income. And it shows the chances that similarly qualified students — those with the same standardized test scores — have at attending a college based on their parents’ income.

Explore all the colleges in the database at the link in our bio. Video by @claire_sandwich",54363,489
CyDx5O9MFdh,2023-10-06 13:29:16,GraphImage,"Narges Mohammadi, an Iranian activist, was named as the recipient of the 2023 Nobel Peace Prize on Friday “for her fight against the oppression of women in Iran and her fight to promote human rights and freedom for all.”

The closely watched announcement, made by the Norwegian Nobel Committee in Oslo, comes after women-led protests in Iran that convulsed the country over the death in police custody of a 22-year-old who had been arrested by the country’s morality police. Hundreds were killed in the ensuing government crackdown, including at least 44 minors, while about 20,000 Iranians were arrested, the United Nations calculated.

Read more about Mohammadi, who is serving a 10-year sentence in Tehran, at the link in our bio. Photo by Mohammadi Family Archive Photos/Via Reuters",93653,755
CyCY3DUttMa,2023-10-06 01:01:01,GraphImage,"For 12 years, Alicia Keys has been developing “Hell’s Kitchen,” a musical based on her adolescence in a then-gritty New York neighborhood. The show begins its Off Broadway run on October 24, and even though Keys is not in it, demand is high: Each time more tickets go on sale, they are snatched up.

With 15 Grammys, five No. 1 albums and about 5 billion song streams, Keys is a classically trained pianist turned R&B singer-songwriter who signed a recording contract as a teenager and remains, at 42, determined, driven and resolutely in control of her creative and commercial life. Her musical, “Hell’s Kitchen,” is both focused and fictionalized, depicting a few months in the life of a 17-year-old named Ali.

“I almost felt obligated to create that piece that would be something that people who absolutely can’t stand musical theater would love,” Keys said. 

Read our full interview with Keys and learn more about her new musical at the link in our bio. Photo by @elias.williams",64684,265
