owner_username,url_code,time_utc,type,caption,likes,comments,is_about_gaza_1,is_about_gaza_2,cluster_id,cosine_score
Reuters,CyL5JEWuXs3,2023-10-09 17:07:32,GraphVideo,"Thousands of young people attending the Nature Party in Israel fled as Palestinian Hamas hang gliders attacked the desert festival on October 7 and rocket fire exploded around them. A careful campaign of deception ensured Israel was caught off guard when Hamas launched its devastating attack, enabling a force using bulldozers, hang gliders and motorbikes to take on the Middle East’s most powerful army. Video also showed motorists taking cover near Tel Aviv as sirens blared after the attack. 
 
The October 7 assault, the worst breach in Israel’s defenses since Arab armies waged war in 1973, followed two years of subterfuge by Hamas that involved keeping its military plans under wraps and convincing Israel it did not want a fight.
 
Israel concedes it was caught off guard by an attack timed to coincide with the Jewish Sabbath and a religious holiday. 
 
🔗 Read more at our link in bio.
 
#Reuters #video #videonews #topstories #topnews #Israel #Israelis #Hamas #Palestinians #Palestinianterritories #Palestinian #conflict #Gaza",14425,1186,True,True,ins_3,0.6739052300827064
NYTimes,CzpMGzRP0l4,2023-11-14 22:43:02,GraphVideo,"Families of Hostages Held by Hamas Begin March From Tel Aviv to Jerusalem

About 100 people who are family members and friends of the hostages held by Hamas began a five-day march to Prime Minister Benjamin Netanyahu’s office in Jerusalem.

Tap the link in our bio to read more about the families who are seeking to secure the release of people abducted in the Oct. 7 attack on Israel.",42347,4793,True,True,ins_3,0.7379097640790697
NYTimes,Czg527-uHj3,2023-11-11 17:29:23,GraphVideo,"They Left Gaza to Work in Israel. Now They’re Stranded.

Thousands of workers from Gaza have been trapped in the West Bank since the Hamas attacks on Oct. 7. Their Israeli work permits have been canceled, and they’re deeply worried about their families back home. “I have no idea if my own four kids are alive or dead,” Jihad Al-Aaf, one Gazan worker trapped in the West Bank, said. “I try calling, but they don’t answer.”

Video by Matthew Cassel, Ayman Abu Ramouz and Caroline Kim",21352,2616,True,True,ins_3,0.7143924542249764
NYTimes,CzWieD4LrDT,2023-11-07 17:19:35,GraphVideo,"Trapped in a territory under siege, Palestinians are documenting and sharing, on Instagram, their harrowing experiences of life under Israeli airstrikes and a ground invasion. One month into the war, @motaz_azaiza and @hindkhoudary have amassed huge followings for their raw and intimate videos. Their posts have led some Israeli media outlets to accuse them of being Hamas propagandists. And yet, Azaiza and Khoudary are living through the war they are covering: surviving intense bombardments, burying their colleagues, watching their homes crumble, and pulling their own families from the rubble.

Tap the link in our bio to read the full story. Video by @nik_olov_ and @yousuralhlou",380660,16607,True,True,ins_3,0.7957125251049556
NYTimes,CzG_AOEr8tD,2023-11-01 15:53:53,GraphVideo,"Some people with dual nationalities and seriously injured Palestinians arrived in Egypt on Wednesday, Egyptian state-owned TV said, as the Gaza border opened for the first such crossings since the start of the war between Hamas and Israel. Three critically injured people from Gaza arrived at an Egyptian hospital near the border, a hospital official said.

The crossings came after a deal negotiated late Tuesday among Israel, Egypt, Hamas, the U.S. and Qatar. Egypt was set to receive hundreds of people on Wednesday, according to Western diplomats in Cairo and Jerusalem and the Gaza authorities.

We’re covering the war live at the link in our bio. Video by Samar Abu Elouf for The New York Times",28246,2338,True,True,ins_3,0.7174757556376291
WSJ,CzXTlYfMe0u,2023-11-08 00:00:35,GraphImage,"As Hamas launched its deadly assault on Israel nearly a month ago, the mastermind of the Islamist militant group’s attacks incited Arab citizens of Israel to “kill, burn and destroy” their Jewish neighbors.⁠
⁠
Instead, Awad Darawshe helped those wounded in Hamas’s violent rampage. “It cost him his life,” said his sister, Raya Darawshe.⁠
⁠
The 23-year-old Arab citizen of Israel was working as a medic at an all-night music festival in southern Israel on the morning Hamas militants broke out of the Gaza Strip, killing 1,400 people and taking more than 240 others hostage.⁠
⁠
While terrified revelers fled, Darawshe stayed to treat the victims and was shot by Hamas, becoming one of more than a dozen Arabs who were killed or captured in the wide-scale attacks.⁠
⁠
Their deaths illustrate the dilemma facing members of the country’s Arab minority, as war between Israel and Hamas pulls them between their country and their kin. ⁠
⁠
Hundreds of thousands of Palestinian Arabs were driven from their homes during the war that erupted upon the creation of the state of Israel in 1948. Those who remained and their descendants—colloquially called ’48 Arabs—make up about 20% of the population and are dubbed Arab-Israelis by the state. They have largely sought integration in Israel and enjoy equal rights on paper, but many say they feel like second-class citizens.⁠
⁠
“Whenever there is a war or anything, it comes back against us as ’48 Arabs,” said Darawshe’s sister.⁠
⁠
The backlash demonstrates the fragile standing of Israel’s sizable Arab population—a group that says it is being found guilty by association, even while counting its members among victims of Hamas’s horrifying attack. ⁠
⁠
Read more at the link in our bio.⁠
⁠
📷: @habjouqa / NOOR Images for @wsjphotos",4588,561,True,True,ins_3,0.8170385401472602
WSJ,CzUu06wIa5f,2023-11-07 00:00:38,GraphSidecar,"On the wall of the border crossing between bombed-out Gaza and Egypt’s Sinai desert there is a list. The names on it have been a source of hope, despair and confusion for the hundreds of foreign families wanting to escape the Palestinian enclave under Israeli fire.⁠
⁠
American sisters Jana and Mena Timraz rejoiced when their names appeared on the list on Thursday. But their parents, brothers and Jana’s husband, who aren’t U.S. citizens, were missing from the roster. “My husband said ‘Go save yourself and son—that’s the most important thing,’” recalls Jana, cradling her 3-month-old son in a hotel in Cairo, having left the rest of her family behind in Gaza.⁠
⁠
Their story is among the tales of heart-rending dilemmas and bureaucratic hurdles emerging from those fleeing Gaza in the past few days. After a weekslong diplomatic wrangle to get the frontier open for foreign nationals and the injured, the task of choosing who goes through is arguably more arduous.⁠
⁠
The exodus was complicated further by the suspension of crossings on Saturday morning, when Hamas, the U.S.-designated terror organization that runs the Gaza Strip, said it wouldn’t open the border unless Israel agreed to the safe passage of ambulances heading to the crossing. An ambulance near the largest hospital in Gaza City was struck Friday by the Israelis, who said they were targeting Hamas militants using the vehicle. The border opened again on Monday.⁠
⁠
About 60 different nations have asked Egypt for around 7,600 foreign nationals—many of Palestinian heritage—to be allowed to leave Gaza, according to senior Egyptian officials. Among them are between 500 and 600 Americans. In its first three days of operation, some 1,027 dual nationals went through the crossing. On Saturday, though, departures dried up altogether, before being restored on Monday, when 329 civilians went through. The Hamas-run Palestinian border authority didn’t respond to requests for comment.⁠
⁠
Read more at the link in our bio.⁠
⁠
📷: @sima_diab for @wsjphotos",2019,282,True,True,ins_3,0.8061170809686603
Reuters,CzjnJPpOcwa,2023-11-12 18:42:07,GraphImage,"Palestinians flee north Gaza to move southward as Israeli tanks roll deeper into the enclave in the central Gaza Strip, November 12, 2023. 🔗 Read the latest on the Israel-Hamas war at our link in bio. 📷 @Ibraheem_Abu_Mustafa
#Israel #Gaza #reuters #reutersphotos",3513,567,True,True,ins_3,0.6772214638938804
Reuters,CzXFm35R2rZ,2023-11-07 21:59:33,GraphVideo,"A moment of silence takes place across Israel and beyond on November 7, 2023, to commemorate the victims of the October 7 Hamas attacks while hostages are still held in Gaza.
 
Israel said on Tuesday its forces were operating deep in Gaza City in their battle to wipe out Hamas in the Palestinian enclave, and that the Islamist militant group’s leader was trapped inside a bunker. 🔗 Read the latest on the war at our link in bio",5211,1989,True,True,ins_3,0.6970090774614488
Reuters,CzMXMF5xmf4,2023-11-03 18:00:05,GraphSidecar,"Medics trapped in a clinic tending to the wounded. A father holding a door shut so gunmen can't get in. Two brothers running a freelance rescue operation. Inside the life-and-death struggle in Kibbutz Be'eri during the Hamas assault that set off a major war. 🔗 Read more at our link in bio.
 
#Hamas #Israel #IsraelHamas #War #Gaza #Palestinians #Israelis #News #Reuters #Investigation #Data",8241,2975,True,True,ins_3,0.7939451040612211
NYTimes,CzBqDN7uteV,2023-10-30 14:15:14,GraphImage,"Palestinian health officials say more than 8,000 people have been killed in Gaza, many of them children, since Israel began launching retaliatory airstrikes in response to a Hamas attack on Oct. 7 that killed some 1,400 people in Israel. 

Israeli forces were attacking Gaza by land and air, military officials said on Monday, as infantry and armored units fought inside the enclave and warplanes struck hundreds of targets over the weekend.

Entering a fourth day of what a military spokesman described as an “extended ground operation” against Hamas, Israel continued to warn hospitals in northern Gaza to evacuate, the World Health Organization said overnight. But as Israeli troops sought to move deeper inside the territory, the agency again urged Israel to rescind the warning, saying it was impossible to clear hospitals without risking the lives of patients amid severe shortages of medicines and health facilities that are damaged or overflowing.

Tap the link in our bio for the latest updates from our reporters on the war.",36831,4444,True,True,ins_4,0.870277330548031
NYTimes,Cyonjb2OzVm,2023-10-20 20:51:06,GraphVideo,"More than a week after Gaza’s only power station ran out of fuel, people from all over the territory have come to one of the very few places where they can still charge batteries for their phones, lights and essential medical equipment: a hospital run by the Red Crescent in Khan Younis. Like other health facilities in the territory, it relies on its own generators for electricity.

The humanitarian situation in Gaza is becoming increasingly desperate. Supplies including drinkable water and bread are rapidly dwindling, and daily airstrikes have made it critical to stay connected.

Tap the link in our bio for the latest updates on the war. Video by Soliman Hijjy, Mark Boyer and Neil Collier for The New York Times",21310,2332,True,True,ins_4,0.7423379867796492
NYTimes,CydfCO4L498,2023-10-16 13:05:08,GraphVideo,"Doctors in Gaza Refuse to Leave Critically Ill Infants Behind.

In response to a call for Gazans to evacuate the north amid a looming ground invasion by Israeli forces, doctors at the Kamal Edwan hospital refuse to leave as they care for infants unable to survive without the help of medical equipment.

“If you want to kill us, kill us while we continue working here,” Dr. Hussam Abu Safiya said on Oct. 15. “Transferring the children from this place means handing them a death sentence.” The hospital contains the only intensive care unit in the northern Gaza strip.

We’re covering the war live at the link in our bio.",314808,14420,True,True,ins_4,0.816379519025013
NYTimes,CyWN2YCrVMc,2023-10-13 17:21:03,GraphVideo,"Inside the Al Shifa Hospital in Gaza, staff scramble to treat the wounded, who are crammed into corridors filled with people who fled their homes and sought refuge there.

Al Shifa Hospital is the Gaza Strip’s largest medical complex, located in the affluent Gaza City neighborhood of Al Rimal. Many of the limestone villas and high-rise buildings surrounding the hospital have been reduced to piles of rubble and concrete. The Israeli Army claims that the neighborhood is a financial hub for Hamas, making it a target of airstrikes.

In addition to the aerial assault unleashed on the 140-square-mile Gaza Strip, Israel has said it is blocking water, electricity and fuel from entering the enclave, contributing to the shutdown of the territory’s only power station.

We’re covering the war live at the link in our bio. Video by Samar Abu Elouf, Soliman Hijjy and Nailah Morgan for The New York Times",55168,6814,True,True,ins_4,0.9038008931055345
NYTimes,CyTzVBpOef1,2023-10-12 18:49:16,GraphSidecar,"Harrowing scenes have been playing out on a seemingly endless loop at Al Shifa Hospital since Saturday, when Hamas, the group that controls Gaza, launched a deadly assault on Israel — and the country’s military retaliated with punishing airstrikes on the blockaded enclave.

Al Shifa Hospital is Gaza’s largest medical complex. In addition to the aerial assault unleashed on the 140-square-mile strip — of a magnitude and intensity not seen in past assaults on the territory — Israel has said it is blocking water, electricity and fuel from entering the enclave, contributing to the shutdown of its only power station. That has left already overwhelmed hospitals dependent on generators with a dwindling supply of a few days’ fuel.

The director of Al Shifa Hospital, Dr. Muhammad Abu Salima, told The New York Times on Wednesday that the facility was operating well over its capacity of 500 beds and that it had enough fuel to power its generators for another four days.

Tap the link in our bio to read more about the challenges the hospital is facing and to catch up on our latest live coverage from the war. Photos by @samarabuelouf",275048,15165,True,True,ins_4,0.8364340898898665
WSJ,CzEhApwNyka,2023-10-31 16:53:53,GraphVideo,"Corridors and waiting rooms at a Gaza hospital have become operating rooms as the number of casualties rise.⁠
⁠
Aid groups said it is impossible to meet Israel’s demand to evacuate medical centers in northern Gaza.⁠
⁠
Follow live coverage at the link in our bio.",3903,786,True,True,ins_4,0.7332343021119345
WSJ,CyoIralsBaH,2023-10-20 16:23:40,GraphVideo,"Medical staff at a Gaza hospital had to rely on cellphone lights to treat patients.⁠
⁠
Dr. Mohammed Qandeel, the emergency director of Nasser Hospital, said doctors there are working in “very difficult” conditions.⁠
⁠
Follow live coverage at the link in our bio.",16299,1433,True,True,ins_4,0.6628446740139448
WSJ,Cyd4ZPGMeKQ,2023-10-16 16:46:46,GraphVideo,"A doctor described the situation at Gaza’s largest hospital as “an impending public health catastrophe.”⁠
⁠
Clinics have been overrun by the wounded as well as people seeking shelter from Israeli airstrikes.⁠
⁠
Follow live coverage at the link in our bio.⁠
⁠
Photo: Dawood Nemer/AFP/Getty Images",7283,1105,True,True,ins_4,0.7802041410798662
NYTimes,Czq8ES4LZAX,2023-11-15 14:59:33,GraphImage,"The Israeli military forged ahead with its raid on Gaza’s largest hospital Wednesday afternoon, 12 hours after troops first stormed the complex, in a significant step that could shape the pace and extent of its war with Hamas.

The hospital, Al-Shifa, has become synonymous with Israel’s 40-day effort to wrest control of Gaza from Hamas. Its capture could affect international sentiment about the invasion as well as the continuing negotiations to free the hostages captured by Hamas last month.

A senior Israeli military official said on Wednesday that troops were interrogating people inside the hospital and had found weapons during the raid, but declined to provide evidence or further details because the operation was ongoing. Palestinian officials, the heads of United Nations agencies and some Mideast regional leaders condemned the raid, warning that it risked the lives of Gaza’s most vulnerable.

Few details about the raid were available on Wednesday afternoon, as communications were disrupted in Gaza City. This is a developing story. Tap the link in our bio for live updates.",10336,2545,True,True,ins_4,0.8411900669908106
NYTimes,CzmmVRrvDlt,2023-11-13 22:33:48,GraphVideo,"Gaza Hospitals ‘Must Be Protected,’ Biden Says

The Gaza Strip’s hospitals “must be protected,” President Joe Biden said on Monday as Israeli troops battled to seize control of what Israel says is a Hamas command complex that lies below the enclave’s main medical facility, Al-Shifa Hospital.

Thousands of people fled Al-Shifa over the weekend as Israeli troops encircled it. On Monday, the World Health Organization warned of a “dire and perilous” situation for patients. The health organization said in a statement that Al-Shifa “is not functioning as a hospital anymore,” after having run out of fuel and water, putting the lives of patients at risk.

For the latest updates, tap the link in our bio.",20689,4662,True,True,ins_4,0.8837885964271276
NYTimes,CzmHuicuFwX,2023-11-13 18:05:14,GraphImage,"Gaza’s main hospital is “no longer functioning,” according to the World Health Organization, which warned of a “dire and perilous” situation for hundreds of patients and displaced people trapped inside as Israeli troops battle Hamas fighters nearby.

Dozens of corpses are decomposing at the Al-Shifa Hospital because there is no way to preserve or remove them, a head nurse and a health official said.

The hospital and other medical centers in Gaza City had been struggling for weeks to maintain operations as supplies of fuel and medicine dwindled. The Health Ministry, which is controlled by Hamas, said on Monday that Israeli military vehicles had advanced to the gates of the hospital complex.

Patients at Al-Shifa have been dying because of a lack of power, according to doctors and Gazan health officials. Jihan Miqdad, a head nurse in the emergency room at Al-Shifa, said in a phone interview on Monday that patients who were on life support in the intensive care unit were dying because there was no oxygen.

“The situation here is catastrophic in every sense of the word,” she said.

Israeli security officials say that Hamas has built a vast command complex under the hospital, making it a legitimate military target. Hamas has denied the allegations, as has Al-Shifa’s director, Dr. Mohammed Abu Salmiya, who has called them “untrue.”

A spokesman for the Gazan Health Ministry, Dr. ​​Medhat Abbas, said in a phone interview that more than 100 bodies were lying in the hospital’s front yard, another 50 were inside and around 60 were in the morgue.

This is a developing story. For the latest updates go to the link in our bio.",21771,3290,True,True,ins_4,0.918365129931693
NYTimes,CzTsPi2uBAo,2023-11-06 14:20:32,GraphSidecar,"Doctors and nurses in Gaza’s teetering hospitals, which are nearing collapse without electricity and basic supplies, say they must now decide which patients get ventilators, who gets resuscitated, or who gets any medical treatment at all. They make snap decisions amid the screams of small children undergoing amputations or brain surgeries without anesthesia or clean water to wash their wounds.

Some veterans of wartime medicine in the Gaza Strip say conditions inside the overcrowded and impoverished territory are the worst they have ever seen, as entire apartment blocks, schools and hospitals crumble under an Israeli bombardment that has left a devastating civilian toll.

Tap the link in our bio to read more about the crisis that doctors are facing in Gaza and to get the latest updates on the war. Photos by @samarabuelouf",66631,3865,True,True,ins_4,0.8431800745409485
WSJ,CzrGoXXMTHj,2023-11-15 16:34:52,GraphVideo,"Israeli soldiers moved into Gaza’s largest hospital, Al-Shifa, on Wednesday, searching buildings and questioning Palestinians sheltering there, witnesses said, as the troops hunted for Hamas militants.⁠
⁠
A senior Israeli military official said soldiers killed four Hamas fighters who attacked them outside the hospital, which Israel contends sits atop underground complexes used by militants.⁠
⁠
The official said soldiers found weapons and other “concrete evidence” that militants had been operating in the hospital but didn’t elaborate, adding that the evidence would be shared later with the public.⁠
⁠
Read more at the link in our bio.",2888,928,True,True,ins_4,0.779738572724369
Reuters,CzmNYCiOZS8,2023-11-13 18:55:09,GraphVideo,"Medical staff sewed up a patient’s head wound using a flashlight from a mobile phone amid power cuts at north Gaza’s Indonesia hospital. Israeli tanks took up positions at the gates of Gaza City’s main hospital, the primary target in their battle to seize control of the northern half of the Gaza Strip, where medics said patients including newborns were dying for lack of fuel.
 
Gaza health ministry spokesperson Ashraf Al-Qidra, who was inside Al Shifa hospital, said 32 patients had died in the past three days, including three newborn babies, as a result of the siege of the hospital and lack of power.
 
At least 650 patients were still inside, desperate to be evacuated to another medical facility by the Red Cross or some other neutral agency. Israel says the hospital sits atop tunnels housing a headquarters for Hamas fighters using patients as shields, which Hamas denies.
 
Israel launched its campaign last month to annihilate Hamas, the militant group which runs the Gaza Strip, after Hamas fighters rampaged through southern Israel killing civilians. Around 1,200 people died and 240 were dragged to Gaza as hostages, according to Israel’s tally, in the deadliest day in its 75-year history.
 
🔗 Read more about the Israel-Hamas war at our link in bio.
 
#Reuters #video #videonews #topstories #topnews #Israel #Israelis #Hamas #Palestinians #Palestinianterritories #Palestinian #Hamasattack #conflict #Gaza #IsraelHamas #IsraelHamaswar #IsraelHamasconflict",9134,1127,True,True,ins_4,0.9068473224817506
Reuters,CzlszAVsDBZ,2023-11-13 14:09:55,GraphImage,"Newborns are placed in a bed after being taken off incubators at Gaza's Al Shifa hospital after a power outage in Gaza City, November 12, 2023.
 
Two more major hospitals in Gaza closed to new patients on Sunday, with staff saying that Israeli bombardment plus lack of fuel and medicine meant more could die.
 
Hospitals in the north of the Palestinian enclave are blockaded by Israeli forces and barely able to care for those inside, medical staff said. Israel says it is homing in on Hamas militants in the area and the hospitals should be evacuated.
 
Gaza's largest and second-largest hospitals, Al Shifa and Al-Quds, said they were suspending operations. With more people killed and wounded daily but half of the territory's hospitals now out of action, there are ever fewer places for the injured.
 
🔗 Read the latest on the Israel-Hamas war at our link in bio. 📷 Photo obtained by Reuters #gaza #hospital #babies #israel #war #conflict",20119,2348,True,True,ins_4,0.9081765592159938
NYTimes,Cy9bB3lu_cw,2023-10-28 22:46:09,GraphVideo,"Protests Held Around the World in Support of Palestinians

Pro-Palestinian demonstrators marched in several cities, denouncing Israeli strikes on Gaza and calling for a cease-fire.

Tap the link in our bio to read more about the protests.",62042,5639,True,True,ins_14,0.7920122033985456
NYTimes,CytKJhhLpf_,2023-10-22 15:09:41,GraphSidecar,"Thousands gathered on Saturday afternoon in the Bay Ridge neighborhood of Brooklyn, home to the largest Palestinian community in New York, to protest the bombardment of Gaza. “It was very important to come and stand in solidarity with our brothers,” said Awni Shabayek, 38, a UPS driver who had come with his wife and three children from Easton, Pennsylvania. “It’s all we can do.”

The protest — one of several recent pro-Palestinian rallies in New York City — drew people of all ages. Vendors sold Palestinian flags and the scarf known as the keffiyeh on the sidelines of the march, which proceeded down the commercial thoroughfare of Fifth Avenue.

Read our live coverage of the war at the link in our bio. Photos by @ahmedgaaber",125852,7277,True,True,ins_14,0.7914661982760229
NYTimes,CymDUbTOfm_,2023-10-19 20:55:19,GraphSidecar,"Thousands of protesters across the Middle East marched on Tuesday night and Wednesday in grief, fury and solidarity with Palestinians after hundreds of Palestinian civilians were feared dead in an explosion at a hospital in Gaza City this week. 

The protesters wore the black-and-white checkered Palestinian scarf known as the kaffiyeh in Tunis (first photo), unfurled giant Palestinian flags in downtown Cairo (fifth photo) and chanted against Israeli occupation in Muscat, the normally sleepy capital of Oman. In Morocco (second photo) and Bahrain, they demanded their countries break off the diplomatic ties with Israel they had established in recent years.

In Lebanon (third photo), they pushed toward the U.S. Embassy there, denouncing the U.S. as an enabler of Israel’s brutality toward civilians in the Gaza Strip. In Istanbul (fourth photo), 80,000 people gathered outside the Israeli Consulate, including some who tried to storm the building with stones, sticks, torches and fireworks.

Tap the link in our bio to read more about how people in neighboring countries are responding to the blast in Gaza City. Photos by Fethi Belaid/Agence France-Presse — Getty Images, Mosa'ab Elshamy/AP, Mosa'ab Elshamy/AP, Umit Bektas/Reuters and Khaled Desouki/Agence France-Presse — Getty Images.",72457,5527,True,True,ins_14,0.8747425448140861
NYTimes,CyjG0Y7rYEo,2023-10-18 17:28:11,GraphSidecar,"Crowds of demonstrators gathered in Washington Square Park on Tuesday amid the ongoing conflict in Israel and Gaza.

The demonstrations started after the news of a devastating explosion at the Ahli Arab Hospital in Gaza City that killed hundreds of people. Anger over the deadly blast also incited protests in cities across the Middle East that stretched into Wednesday morning, bringing defiant crowds to embassies and consulates of countries that demonstrators said were complicit in the humanitarian crisis facing Palestinians in Gaza.

On Wednesday, American and Israeli intelligence said early evidence showed that the deadly explosion was caused by an errant rocket fired by Palestinian fighters.

Tap the link in our bio for the latest updates on the war. Photos by @ahmedgaaber and @kirstenluce",56895,5367,True,True,ins_14,0.8481649742816204
NYTimes,CyYzfppOc_x,2023-10-14 17:26:55,GraphSidecar,"Hundreds gathered without incident in Times Square in support of Israel and Palestine on Friday, and Jewish Voice for Peace pulled hundreds more in Brooklyn to call for Palestinian rights.

The gatherings might once have been considered unremarkable. But in the days leading up to the protests, rumors about them sent a wave of anxiety through New York. The city has been stricken by grief and living on edge since the Hamas incursion and the Israeli response, which together have killed thousands of civilians.

Read more about the protests at the link in our bio. Photos by @dave_sanders, @jeenahmoon and @dontgabalot",89898,8741,True,True,ins_14,0.7804106742160856
Reuters,CzCQ1AxOJ5_,2023-10-30 19:55:03,GraphVideo,"Hundreds of anti-Israel protesters stormed an airport in Russia’s predominantly Muslim Dagestan region, where a plane from Israel had just arrived, forcing security forces to close the airport and remove the demonstrators. Twenty people were injured before the protest was contained at Makhachkala airport, local authorities said. The passengers on the plane were safe, security officials told Reuters.
 
The unrest followed several other anti-Israel incidents in North Caucasus sparked by Israel’s war against Hamas militants in Gaza. The unrest in the region, where Russian security forces once fought an Islamist insurgency, could pose another challenge for Russian President Vladimir Putin, who is waging a war in Ukraine and who has faced an attempted mutiny this year.
 
Videos from Makhachkala airport obtained by Reuters showed the protesters, mostly young men, waving Palestinian flags, breaking down glass doors and running through the airport shouting “Allahu Akbar” or “God is Greatest.”
 
🔗 Read more at our link in bio.
 
#Reuters #video #videonews #topstories #topnews #Israel #Israelis #Hamas #Palestinians #Palestinianterritories #Palestinian #Hamasattack #conflict #Gaza #IsraelHamas #IsraelHamaswar #IsraelHamasconflict #Dagestan #Makhachkala #airport #airplanes #travel #riot",8138,1693,True,True,ins_14,0.7450594096763756
NYTimes,CzPiEvqOK4C,2023-11-04 23:32:55,GraphSidecar,"Thousands of demonstrators filled the streets of Washington and other cities across America on Saturday to protest the scope and scale of Israel’s retaliation in Gaza for last month’s terrorist assault by Hamas.

Saturday’s marches, organized in cities including New York, Nashville, Cincinnati, Las Vegas and San Francisco, extended a stretch of calls for a cease-fire and a lifting of the siege, following widespread demonstrations a week ago in Asian and European capitals.

Read more about the protests and follow our live coverage of the Israel-Hamas War at the link in our bio. Photos by @amirbangs in Washington, @rachelbujalski in San Francisco and @kimraffphoto in Provo, Utah.",164583,7048,True,True,ins_14,0.8468853326152337
Reuters,CzHIelUxZm8,2023-11-01 17:16:35,GraphVideo,"📷 Photos of the month: The ongoing war between Israel and Hamas, Hurricane Otis devastates Acapulco, a mass shooting in Maine, Russia’s war against Ukraine and more of our top photography from October 2023. 🔗 See more at our link in bio",5458,628,True,True,ins_14,0.5043644814338525
NYTimes,Cy6VwX4LiFt,2023-10-27 18:02:03,GraphVideo,"Israel Vowed to Destroy Hamas. But Who Will Govern Gaza?

Israel has set itself a stiff challenge in aiming to destroy Hamas. And another question looms: Once in Gaza, how might Israel get out? This is a news analysis by Steven Erlanger, chief diplomatic correspondent in Europe for The New York Times, who has been reporting from Israel.

Tap the link in our bio for the latest updates to the Israel-Hamas War from our reporters on the ground.",50151,5067,True,True,ins_6,0.6658291643135524
NYTimes,CyiqeamrHeV,2023-10-18 13:21:53,GraphVideo,"“I’m proud to be here,” President Biden said during a meeting with Prime Minister Benjamin Netanyahu of Israel in Tel Aviv on Wednesday. 

While Biden reiterated America’s support for Israel and its right to defend itself, he noted that “Hamas does not represent all the Palestinian people and has brought them only suffering.” 

Biden arrived in Israel for a perilous wartime visit that puts him at the center of a conflict growing bloodier by the day, after a deadly explosion at a hospital in the Gaza Strip for which Palestinians and Israelis traded blame.

We’re covering the war live at the link in our bio.",28734,14378,True,True,ins_6,0.8495995912470581
NYTimes,CyO2HCCOgTk,2023-10-10 20:38:11,GraphVideo,"Biden Calls Hamas Attacks in Israel ‘Pure Unadulterated Evil’ 

In a televised address, President Biden forcefully condemned Hamas’s actions as terrorism and vowed to stand with Israel. He denounced the attack as “evil” multiple times and used words like “butchered,” “slaughtered,” “massacred,” “abhorrent,” “brutality” and “bloodthirstiness” to describe it.

Tap the link in our bio for live updates.",62849,9090,True,True,ins_6,0.7872238099073623
WSJ,Cyvwzu7NetY,2023-10-23 15:26:08,GraphImage,"U.S. public opinion is rallying behind Israel as it responds to the deadly attacks on its citizens by Hamas, the Islamist militant group, but the American appetite for a role in the war is limited, a new WSJ/Ipsos poll finds.⁠
⁠
The poll found Americans drawing a sharp distinction between Hamas, which controls the Gaza Strip and is committed to the destruction of Israel, and the Palestinian people who live in Gaza and the West Bank. But it also found increased support for Israel, compared with prior surveys, in its decadeslong conflicts with Palestinians.⁠
⁠
Some 42% in the survey said the U.S. should side with Israel, a record high dating to 2002, while 3% said the U.S. should take the Palestinians’ side. The share with favorable views of both the Israeli people and their government is higher in the new survey than in similar polls in recent years, though young people are much less supportive of the longtime U.S. ally than are older Americans.⁠
⁠
At the same time, the survey found Americans reluctant to become engaged in the region. Some 52% said the U.S. shouldn’t back either Israel or the Palestinians in their long-running conflict. Just over half of Americans said the U.S. has a responsibility to support Israel in its war with Hamas.⁠
⁠
Read more at the link in our bio.",5296,1278,True,True,ins_6,0.7163989299341375
WSJ,CyO4OifMmA5,2023-10-10 20:58:51,GraphVideo,"President Biden condemned Hamas’s terrorist attack on Israel, calling it “an act of sheer evil” that killed 14 Americans.⁠
⁠
Biden described the attacks in graphic terms, saying more than 1,000 civilians were “slaughtered” and that parents were “butchered.""⁠
⁠
Follow live coverage at the link in our bio.⁠
⁠
Photo: Drew Angerer/Getty Images",10692,1572,True,True,ins_6,0.7647456770528791
WSJ,CyJw1TNtkRE,2023-10-08 21:15:12,GraphImage,"Iranian security officials helped plan Hamas’s Saturday surprise attack on Israel and gave the green light for the assault at a meeting in Beirut last Monday, according to senior members of Hamas and Hezbollah, another Iran-backed militant group.⁠
⁠
Officers of Iran’s Islamic Revolutionary Guard Corps had worked with Hamas since August to devise the air, land and sea incursions—the most significant breach of Israel’s borders since the 1973 Yom Kippur War—those people said.⁠
⁠
Details of the operation were refined during several meetings in Beirut attended by IRGC officers and representatives of four Iran-backed militant groups, including Hamas, which holds power in Gaza, and Hezbollah, a Shiite militant group and political faction in Lebanon, they said.⁠
⁠
U.S. officials say they haven’t seen evidence of Tehran’s involvement. In an interview with CNN that aired Sunday, Secretary of State Antony Blinken said: “We have not yet seen evidence that Iran directed or was behind this particular attack, but there is certainly a long relationship.” ⁠
⁠
“We don’t have any information at this time to corroborate this account,” said a U.S. official of the meetings.⁠
⁠
A European official and an adviser to the Syrian government, however, gave the same account of Iran’s involvement in the lead-up to the attack as the senior Hamas and Hezbollah members.⁠
⁠
Read more at the link in our bio. ⁠
⁠
Photo: Iranian Presidency/ZUMA Press",38530,1920,True,True,ins_6,0.7427125061672765
